<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.08	17:30:00	1.07743	1.07760	1.07682	1.07706	1047	0	0
2023.06.08	17:45:00	1.07706	1.07749	1.07669	1.07694	1250	0	0
2023.06.08	18:00:00	1.07694	1.07757	1.07671	1.07751	812	0	0
2023.06.08	18:15:00	1.07756	1.07783	1.07727	1.07778	768	0	0
2023.06.08	18:30:00	1.07779	1.07835	1.07750	1.07756	1023	0	0
2023.06.08	18:45:00	1.07756	1.07821	1.07756	1.07788	805	0	0
2023.06.08	19:00:00	1.07790	1.07835	1.07772	1.07795	538	0	0
2023.06.08	19:15:00	1.07795	1.07871	1.07780	1.07863	746	0	0
2023.06.08	19:30:00	1.07863	1.07865	1.07830	1.07853	543	0	0
2023.06.08	19:45:00	1.07853	1.07861	1.07822	1.07848	456	0	0
2023.06.08	20:00:00	1.07846	1.07857	1.07797	1.07814	553	0	0
2023.06.08	20:15:00	1.07816	1.07838	1.07797	1.07818	692	0	0
2023.06.08	20:30:00	1.07818	1.07835	1.07800	1.07813	379	0	0
2023.06.08	20:45:00	1.07813	1.07821	1.07780	1.07782	517	0	0
2023.06.08	21:00:00	1.07782	1.07802	1.07778	1.07802	387	0	0
2023.06.08	21:15:00	1.07802	1.07824	1.07791	1.07817	300	0	0
2023.06.08	21:30:00	1.07817	1.07825	1.07797	1.07805	338	0	0
2023.06.08	21:45:00	1.07805	1.07814	1.07785	1.07792	550	0	0
2023.06.08	22:00:00	1.07792	1.07796	1.07768	1.07777	262	0	0
2023.06.08	22:15:00	1.07777	1.07778	1.07737	1.07749	252	0	0
2023.06.08	22:30:00	1.07750	1.07788	1.07739	1.07785	318	0	0
2023.06.08	22:45:00	1.07784	1.07799	1.07779	1.07791	304	0	0
2023.06.08	23:00:00	1.07791	1.07822	1.07788	1.07815	154	0	0
2023.06.08	23:15:00	1.07813	1.07821	1.07802	1.07809	85	0	0
2023.06.08	23:30:00	1.07809	1.07813	1.07800	1.07811	92	0	1
2023.06.08	23:45:00	1.07811	1.07820	1.07804	1.07814	124	0	1
2023.06.09	00:00:00	1.07823	1.07823	1.07779	1.07787	49	0	15
2023.06.09	00:15:00	1.07787	1.07825	1.07786	1.07825	96	0	2
2023.06.09	00:30:00	1.07825	1.07845	1.07812	1.07838	173	0	7
2023.06.09	00:45:00	1.07839	1.07839	1.07810	1.07818	142	0	8
2023.06.09	01:00:00	1.07819	1.07832	1.07810	1.07831	220	0	1
2023.06.09	01:15:00	1.07831	1.07831	1.07825	1.07826	148	0	2
2023.06.09	01:30:00	1.07827	1.07834	1.07819	1.07826	139	0	2
2023.06.09	01:45:00	1.07826	1.07840	1.07821	1.07840	106	0	2
2023.06.09	02:00:00	1.07840	1.07847	1.07836	1.07839	174	0	0
2023.06.09	02:15:00	1.07839	1.07847	1.07826	1.07830	171	0	0
2023.06.09	02:30:00	1.07830	1.07849	1.07829	1.07848	170	0	0
2023.06.09	02:45:00	1.07848	1.07849	1.07817	1.07819	205	0	0
2023.06.09	03:00:00	1.07818	1.07851	1.07817	1.07840	514	0	0
2023.06.09	03:15:00	1.07840	1.07850	1.07823	1.07834	258	0	0
2023.06.09	03:30:00	1.07834	1.07851	1.07824	1.07832	278	0	0
2023.06.09	03:45:00	1.07830	1.07849	1.07814	1.07820	492	0	0
2023.06.09	04:00:00	1.07820	1.07840	1.07816	1.07819	553	0	0
2023.06.09	04:15:00	1.07819	1.07839	1.07805	1.07820	363	0	0
2023.06.09	04:30:00	1.07822	1.07851	1.07807	1.07811	438	0	0
2023.06.09	04:45:00	1.07811	1.07832	1.07796	1.07806	428	0	0
2023.06.09	05:00:00	1.07806	1.07811	1.07781	1.07784	449	0	0
2023.06.09	05:15:00	1.07784	1.07798	1.07770	1.07778	306	0	0
2023.06.09	05:30:00	1.07777	1.07799	1.07762	1.07771	317	0	0
2023.06.09	05:45:00	1.07770	1.07775	1.07757	1.07768	326	0	0
2023.06.09	06:00:00	1.07768	1.07795	1.07766	1.07791	257	0	0
2023.06.09	06:15:00	1.07792	1.07800	1.07782	1.07798	299	0	0
2023.06.09	06:30:00	1.07798	1.07802	1.07784	1.07789	326	0	0
2023.06.09	06:45:00	1.07789	1.07797	1.07772	1.07778	222	0	0
2023.06.09	07:00:00	1.07778	1.07786	1.07761	1.07773	269	0	0
2023.06.09	07:15:00	1.07772	1.07773	1.07747	1.07764	273	0	0
2023.06.09	07:30:00	1.07764	1.07770	1.07756	1.07764	170	0	0
2023.06.09	07:45:00	1.07764	1.07772	1.07754	1.07754	122	0	0
2023.06.09	08:00:00	1.07755	1.07797	1.07754	1.07789	147	0	0
2023.06.09	08:15:00	1.07790	1.07791	1.07765	1.07777	194	0	0
2023.06.09	08:30:00	1.07777	1.07822	1.07771	1.07821	315	0	0
2023.06.09	08:45:00	1.07820	1.07841	1.07772	1.07780	400	0	0
2023.06.09	09:00:00	1.07781	1.07820	1.07727	1.07744	671	0	0
2023.06.09	09:15:00	1.07747	1.07789	1.07731	1.07769	539	0	0
2023.06.09	09:30:00	1.07770	1.07823	1.07761	1.07791	537	0	0
2023.06.09	09:45:00	1.07791	1.07807	1.07764	1.07787	563	0	0
2023.06.09	10:00:00	1.07787	1.07798	1.07723	1.07731	1110	0	0
2023.06.09	10:15:00	1.07731	1.07739	1.07687	1.07730	1028	0	0
2023.06.09	10:30:00	1.07730	1.07748	1.07682	1.07697	704	0	0
2023.06.09	10:45:00	1.07697	1.07777	1.07676	1.07757	681	0	0
2023.06.09	11:00:00	1.07756	1.07759	1.07625	1.07664	899	0	0
2023.06.09	11:15:00	1.07664	1.07666	1.07621	1.07645	588	0	0
2023.06.09	11:30:00	1.07645	1.07666	1.07607	1.07639	584	0	0
2023.06.09	11:45:00	1.07640	1.07662	1.07593	1.07634	514	0	0
2023.06.09	12:00:00	1.07633	1.07682	1.07614	1.07631	649	0	0
2023.06.09	12:15:00	1.07631	1.07651	1.07611	1.07632	533	0	0
2023.06.09	12:30:00	1.07632	1.07655	1.07621	1.07623	609	0	0
2023.06.09	12:45:00	1.07623	1.07641	1.07581	1.07583	632	0	0
2023.06.09	13:00:00	1.07584	1.07613	1.07566	1.07592	582	0	0
2023.06.09	13:15:00	1.07590	1.07619	1.07585	1.07609	491	0	0
2023.06.09	13:30:00	1.07610	1.07616	1.07571	1.07602	584	0	0
2023.06.09	13:45:00	1.07601	1.07628	1.07587	1.07612	445	0	0
2023.06.09	14:00:00	1.07612	1.07675	1.07603	1.07668	511	0	0
2023.06.09	14:15:00	1.07668	1.07709	1.07647	1.07684	476	0	0
2023.06.09	14:30:00	1.07682	1.07755	1.07676	1.07752	621	0	0
2023.06.09	14:45:00	1.07752	1.07818	1.07726	1.07733	804	0	0
2023.06.09	15:00:00	1.07732	1.07799	1.07732	1.07786	927	0	0
2023.06.09	15:15:00	1.07786	1.07841	1.07752	1.07755	964	0	0
2023.06.09	15:30:00	1.07756	1.07842	1.07718	1.07727	1639	0	0
2023.06.09	15:45:00	1.07727	1.07730	1.07635	1.07671	989	0	0
2023.06.09	16:00:00	1.07672	1.07705	1.07614	1.07685	983	0	0
2023.06.09	16:15:00	1.07685	1.07692	1.07632	1.07684	744	0	0
2023.06.09	16:30:00	1.07684	1.07753	1.07667	1.07720	1603	0	0
2023.06.09	16:45:00	1.07720	1.07735	1.07693	1.07709	1312	0	0
2023.06.09	17:00:00	1.07710	1.07722	1.07666	1.07697	915	0	0
2023.06.09	17:15:00	1.07697	1.07734	1.07681	1.07692	811	0	0
2023.06.09	17:30:00	1.07692	1.07696	1.07538	1.07589	1415	0	0
2023.06.09	17:45:00	1.07591	1.07603	1.07542	1.07568	1290	0	0
2023.06.09	18:00:00	1.07567	1.07585	1.07536	1.07578	946	0	0
2023.06.09	18:15:00	1.07578	1.07598	1.07522	1.07539	744	0	0
2023.06.09	18:30:00	1.07538	1.07546	1.07485	1.07499	838	0	0
2023.06.09	18:45:00	1.07499	1.07504	1.07468	1.07482	763	0	0
2023.06.09	19:00:00	1.07482	1.07506	1.07472	1.07497	685	0	0
2023.06.09	19:15:00	1.07497	1.07525	1.07482	1.07498	498	0	0
2023.06.09	19:30:00	1.07498	1.07504	1.07435	1.07467	542	0	0
2023.06.09	19:45:00	1.07467	1.07490	1.07451	1.07483	573	0	0
2023.06.09	20:00:00	1.07482	1.07508	1.07463	1.07500	482	0	0
2023.06.09	20:15:00	1.07500	1.07519	1.07490	1.07495	340	0	0
2023.06.09	20:30:00	1.07496	1.07504	1.07463	1.07500	312	0	0
2023.06.09	20:45:00	1.07501	1.07523	1.07473	1.07486	395	0	0
2023.06.09	21:00:00	1.07486	1.07505	1.07477	1.07505	343	0	0
2023.06.09	21:15:00	1.07504	1.07508	1.07474	1.07481	246	0	0
2023.06.09	21:30:00	1.07481	1.07484	1.07467	1.07470	239	0	0
2023.06.09	21:45:00	1.07470	1.07500	1.07459	1.07497	273	0	0
2023.06.09	22:00:00	1.07497	1.07509	1.07484	1.07500	169	0	0
2023.06.09	22:15:00	1.07490	1.07505	1.07475	1.07475	177	0	0
2023.06.09	22:30:00	1.07476	1.07485	1.07451	1.07459	251	0	0
2023.06.09	22:45:00	1.07458	1.07464	1.07430	1.07442	283	0	0
2023.06.09	23:00:00	1.07441	1.07465	1.07435	1.07456	295	0	0
2023.06.09	23:15:00	1.07458	1.07490	1.07449	1.07489	172	0	1
2023.06.09	23:30:00	1.07488	1.07488	1.07467	1.07476	110	0	0
2023.06.09	23:45:00	1.07476	1.07498	1.07471	1.07495	207	0	2
2023.06.12	00:00:00	1.07448	1.07473	1.07448	1.07469	39	0	43
2023.06.12	00:15:00	1.07466	1.07480	1.07441	1.07443	87	0	14
2023.06.12	00:30:00	1.07453	1.07480	1.07438	1.07451	118	0	2
2023.06.12	00:45:00	1.07448	1.07481	1.07444	1.07453	130	0	20
2023.06.12	01:00:00	1.07457	1.07498	1.07448	1.07471	264	0	0
2023.06.12	01:15:00	1.07471	1.07487	1.07466	1.07471	229	0	0
2023.06.12	01:30:00	1.07469	1.07470	1.07431	1.07436	260	0	0
2023.06.12	01:45:00	1.07435	1.07453	1.07431	1.07450	101	0	0
2023.06.12	02:00:00	1.07450	1.07467	1.07440	1.07466	236	0	0
2023.06.12	02:15:00	1.07467	1.07492	1.07462	1.07481	235	0	0
2023.06.12	02:30:00	1.07482	1.07497	1.07480	1.07490	205	0	0
2023.06.12	02:45:00	1.07489	1.07515	1.07480	1.07499	318	0	0
2023.06.12	03:00:00	1.07501	1.07503	1.07447	1.07464	435	0	0
2023.06.12	03:15:00	1.07464	1.07483	1.07451	1.07458	320	0	0
2023.06.12	03:30:00	1.07457	1.07484	1.07453	1.07468	335	0	0
2023.06.12	03:45:00	1.07468	1.07469	1.07443	1.07453	457	0	0
2023.06.12	04:00:00	1.07452	1.07453	1.07427	1.07437	483	0	0
2023.06.12	04:15:00	1.07437	1.07459	1.07423	1.07423	500	0	0
2023.06.12	04:30:00	1.07423	1.07445	1.07418	1.07428	641	0	0
2023.06.12	04:45:00	1.07429	1.07430	1.07361	1.07368	824	0	0
2023.06.12	05:00:00	1.07368	1.07385	1.07355	1.07363	487	0	0
2023.06.12	05:15:00	1.07362	1.07386	1.07354	1.07363	466	0	0
2023.06.12	05:30:00	1.07364	1.07364	1.07330	1.07347	512	0	0
2023.06.12	05:45:00	1.07347	1.07387	1.07345	1.07385	499	0	0
2023.06.12	06:00:00	1.07385	1.07402	1.07371	1.07388	556	0	0
2023.06.12	06:15:00	1.07388	1.07388	1.07364	1.07377	386	0	0
2023.06.12	06:30:00	1.07380	1.07408	1.07378	1.07396	417	0	0
2023.06.12	06:45:00	1.07396	1.07415	1.07383	1.07409	318	0	0
2023.06.12	07:00:00	1.07408	1.07445	1.07391	1.07425	481	0	0
2023.06.12	07:15:00	1.07425	1.07431	1.07414	1.07420	346	0	0
2023.06.12	07:30:00	1.07420	1.07425	1.07398	1.07406	389	0	0
2023.06.12	07:45:00	1.07406	1.07420	1.07399	1.07410	338	0	0
2023.06.12	08:00:00	1.07409	1.07454	1.07405	1.07439	525	0	0
2023.06.12	08:15:00	1.07439	1.07460	1.07438	1.07444	462	0	0
2023.06.12	08:30:00	1.07444	1.07485	1.07442	1.07455	487	0	0
2023.06.12	08:45:00	1.07455	1.07504	1.07449	1.07492	510	0	0
2023.06.12	09:00:00	1.07494	1.07535	1.07493	1.07515	727	0	0
2023.06.12	09:15:00	1.07516	1.07538	1.07513	1.07530	614	0	0
2023.06.12	09:30:00	1.07531	1.07532	1.07471	1.07495	693	0	0
2023.06.12	09:45:00	1.07495	1.07506	1.07456	1.07492	699	0	0
2023.06.12	10:00:00	1.07492	1.07512	1.07458	1.07486	1045	0	0
2023.06.12	10:15:00	1.07485	1.07539	1.07443	1.07534	761	0	0
2023.06.12	10:30:00	1.07534	1.07567	1.07505	1.07566	616	0	0
2023.06.12	10:45:00	1.07566	1.07723	1.07565	1.07696	1041	0	0
2023.06.12	11:00:00	1.07695	1.07786	1.07679	1.07780	1021	0	0
2023.06.12	11:15:00	1.07780	1.07795	1.07731	1.07768	978	0	0
2023.06.12	11:30:00	1.07769	1.07840	1.07761	1.07801	999	0	0
2023.06.12	11:45:00	1.07801	1.07808	1.07746	1.07771	675	0	0
2023.06.12	12:00:00	1.07771	1.07791	1.07746	1.07770	588	0	0
2023.06.12	12:15:00	1.07769	1.07800	1.07747	1.07798	528	0	0
2023.06.12	12:30:00	1.07798	1.07902	1.07783	1.07863	875	0	0
2023.06.12	12:45:00	1.07861	1.07875	1.07777	1.07853	788	0	0
2023.06.12	13:00:00	1.07854	1.07877	1.07784	1.07820	711	0	0
2023.06.12	13:15:00	1.07820	1.07838	1.07784	1.07801	704	0	0
2023.06.12	13:30:00	1.07802	1.07830	1.07760	1.07764	723	0	0
2023.06.12	13:45:00	1.07764	1.07764	1.07676	1.07729	880	0	0
2023.06.12	14:00:00	1.07729	1.07756	1.07711	1.07733	610	0	0
2023.06.12	14:15:00	1.07733	1.07734	1.07663	1.07681	634	0	0
2023.06.12	14:30:00	1.07681	1.07727	1.07662	1.07670	597	0	0
2023.06.12	14:45:00	1.07670	1.07678	1.07614	1.07628	777	0	0
2023.06.12	15:00:00	1.07628	1.07714	1.07628	1.07683	642	0	0
2023.06.12	15:15:00	1.07684	1.07713	1.07640	1.07647	786	0	0
2023.06.12	15:30:00	1.07646	1.07654	1.07606	1.07643	823	0	0
2023.06.12	15:45:00	1.07640	1.07687	1.07638	1.07662	668	0	0
2023.06.12	16:00:00	1.07662	1.07693	1.07645	1.07681	695	0	0
2023.06.12	16:15:00	1.07682	1.07716	1.07660	1.07667	717	0	0
2023.06.12	16:30:00	1.07667	1.07673	1.07526	1.07570	1301	0	0
2023.06.12	16:45:00	1.07570	1.07575	1.07431	1.07531	1491	0	0
2023.06.12	17:00:00	1.07532	1.07617	1.07524	1.07583	1138	0	0
2023.06.12	17:15:00	1.07584	1.07601	1.07500	1.07509	995	0	0
2023.06.12	17:30:00	1.07509	1.07567	1.07507	1.07547	975	0	0
2023.06.12	17:45:00	1.07548	1.07552	1.07451	1.07472	1169	0	0
2023.06.12	18:00:00	1.07473	1.07564	1.07444	1.07551	1031	0	0
2023.06.12	18:15:00	1.07551	1.07569	1.07510	1.07547	747	0	0
2023.06.12	18:30:00	1.07549	1.07551	1.07490	1.07537	718	0	0
2023.06.12	18:45:00	1.07537	1.07541	1.07449	1.07462	624	0	0
2023.06.12	19:00:00	1.07462	1.07507	1.07453	1.07478	500	0	0
2023.06.12	19:15:00	1.07478	1.07482	1.07439	1.07444	640	0	0
2023.06.12	19:30:00	1.07445	1.07498	1.07442	1.07489	486	0	0
2023.06.12	19:45:00	1.07489	1.07518	1.07468	1.07487	489	0	0
2023.06.12	20:00:00	1.07487	1.07515	1.07464	1.07503	537	0	0
2023.06.12	20:15:00	1.07504	1.07521	1.07456	1.07472	469	0	0
2023.06.12	20:30:00	1.07471	1.07491	1.07451	1.07487	386	0	0
2023.06.12	20:45:00	1.07487	1.07542	1.07486	1.07536	320	0	0
2023.06.12	21:00:00	1.07536	1.07559	1.07520	1.07544	283	0	0
2023.06.12	21:15:00	1.07544	1.07561	1.07505	1.07512	470	0	0
2023.06.12	21:30:00	1.07512	1.07570	1.07504	1.07568	338	0	0
2023.06.12	21:45:00	1.07568	1.07593	1.07541	1.07559	287	0	0
2023.06.12	22:00:00	1.07561	1.07588	1.07561	1.07581	266	0	0
2023.06.12	22:15:00	1.07581	1.07605	1.07576	1.07601	320	0	0
2023.06.12	22:30:00	1.07601	1.07634	1.07601	1.07624	341	0	0
2023.06.12	22:45:00	1.07624	1.07626	1.07595	1.07602	306	0	0
2023.06.12	23:00:00	1.07604	1.07604	1.07578	1.07587	167	0	0
2023.06.12	23:15:00	1.07586	1.07603	1.07580	1.07594	172	0	1
2023.06.12	23:30:00	1.07594	1.07602	1.07582	1.07592	219	0	0
2023.06.12	23:45:00	1.07592	1.07593	1.07578	1.07579	154	0	2
2023.06.13	00:00:00	1.07567	1.07567	1.07512	1.07512	28	0	30
2023.06.13	00:15:00	1.07509	1.07553	1.07509	1.07545	89	0	29
2023.06.13	00:30:00	1.07546	1.07572	1.07541	1.07572	182	0	10
2023.06.13	00:45:00	1.07572	1.07576	1.07562	1.07567	114	0	9
2023.06.13	01:00:00	1.07572	1.07597	1.07566	1.07594	204	0	1
2023.06.13	01:15:00	1.07595	1.07605	1.07591	1.07596	154	0	1
2023.06.13	01:30:00	1.07596	1.07613	1.07590	1.07609	225	0	1
2023.06.13	01:45:00	1.07602	1.07606	1.07595	1.07601	216	0	0
2023.06.13	02:00:00	1.07600	1.07626	1.07591	1.07623	168	0	0
2023.06.13	02:15:00	1.07623	1.07641	1.07616	1.07617	262	0	0
2023.06.13	02:30:00	1.07615	1.07638	1.07614	1.07632	146	0	0
2023.06.13	02:45:00	1.07633	1.07636	1.07619	1.07620	186	0	0
2023.06.13	03:00:00	1.07620	1.07669	1.07619	1.07667	314	0	0
2023.06.13	03:15:00	1.07667	1.07667	1.07641	1.07651	207	0	0
2023.06.13	03:30:00	1.07650	1.07655	1.07624	1.07631	234	0	0
2023.06.13	03:45:00	1.07631	1.07635	1.07595	1.07605	519	0	0
2023.06.13	04:00:00	1.07605	1.07636	1.07601	1.07633	290	0	0
2023.06.13	04:15:00	1.07633	1.07657	1.07592	1.07644	589	0	0
2023.06.13	04:30:00	1.07643	1.07683	1.07637	1.07652	509	0	0
2023.06.13	04:45:00	1.07652	1.07683	1.07652	1.07675	348	0	0
2023.06.13	05:00:00	1.07676	1.07689	1.07660	1.07665	392	0	0
2023.06.13	05:15:00	1.07665	1.07732	1.07661	1.07713	357	0	0
2023.06.13	05:30:00	1.07713	1.07734	1.07698	1.07726	209	0	0
2023.06.13	05:45:00	1.07727	1.07758	1.07724	1.07743	243	0	0
2023.06.13	06:00:00	1.07743	1.07783	1.07740	1.07781	323	0	0
2023.06.13	06:15:00	1.07781	1.07789	1.07774	1.07780	364	0	0
2023.06.13	06:30:00	1.07780	1.07799	1.07774	1.07792	380	0	0
2023.06.13	06:45:00	1.07792	1.07801	1.07787	1.07791	198	0	0
2023.06.13	07:00:00	1.07791	1.07792	1.07770	1.07771	279	0	0
2023.06.13	07:15:00	1.07771	1.07784	1.07762	1.07782	238	0	0
2023.06.13	07:30:00	1.07782	1.07826	1.07780	1.07823	319	0	0
2023.06.13	07:45:00	1.07825	1.07830	1.07812	1.07822	218	0	0
2023.06.13	08:00:00	1.07822	1.07894	1.07815	1.07889	445	0	0
2023.06.13	08:15:00	1.07889	1.07943	1.07885	1.07940	622	0	0
2023.06.13	08:30:00	1.07940	1.07961	1.07918	1.07949	715	0	0
2023.06.13	08:45:00	1.07949	1.07949	1.07824	1.07829	800	0	0
2023.06.13	09:00:00	1.07829	1.07951	1.07815	1.07944	1168	0	0
2023.06.13	09:15:00	1.07943	1.07974	1.07913	1.07942	1056	0	0
2023.06.13	09:30:00	1.07942	1.07981	1.07928	1.07948	767	0	0
2023.06.13	09:45:00	1.07948	1.07955	1.07913	1.07924	612	0	0
2023.06.13	10:00:00	1.07924	1.07982	1.07923	1.07945	896	0	0
2023.06.13	10:15:00	1.07946	1.08042	1.07926	1.07965	924	0	0
2023.06.13	10:30:00	1.07965	1.08076	1.07957	1.08003	1179	0	0
2023.06.13	10:45:00	1.08003	1.08034	1.07967	1.07997	810	0	0
2023.06.13	11:00:00	1.07997	1.08013	1.07942	1.08012	879	0	0
2023.06.13	11:15:00	1.08012	1.08032	1.07971	1.08022	757	0	0
2023.06.13	11:30:00	1.08022	1.08046	1.07990	1.08035	747	0	0
2023.06.13	11:45:00	1.08035	1.08083	1.08012	1.08073	695	0	0
2023.06.13	12:00:00	1.08074	1.08107	1.08010	1.08076	1059	0	0
2023.06.13	12:15:00	1.08076	1.08085	1.08031	1.08042	629	0	0
2023.06.13	12:30:00	1.08041	1.08075	1.08017	1.08019	530	0	0
2023.06.13	12:45:00	1.08020	1.08100	1.08007	1.08058	607	0	0
2023.06.13	13:00:00	1.08057	1.08068	1.08028	1.08035	507	0	0
2023.06.13	13:15:00	1.08035	1.08039	1.07978	1.07992	798	0	0
2023.06.13	13:30:00	1.07992	1.08018	1.07952	1.07975	504	0	0
2023.06.13	13:45:00	1.07976	1.07993	1.07961	1.07987	418	0	0
2023.06.13	14:00:00	1.07988	1.07989	1.07943	1.07961	578	0	0
2023.06.13	14:15:00	1.07962	1.07973	1.07931	1.07967	535	0	0
2023.06.13	14:30:00	1.07967	1.07980	1.07943	1.07947	487	0	0
2023.06.13	14:45:00	1.07947	1.07955	1.07920	1.07943	645	0	0
2023.06.13	15:00:00	1.07943	1.07953	1.07908	1.07944	896	0	0
2023.06.13	15:15:00	1.07948	1.07966	1.07912	1.07933	1213	0	0
2023.06.13	15:30:00	1.07934	1.08236	1.07841	1.08146	4341	0	0
2023.06.13	15:45:00	1.08145	1.08177	1.08070	1.08143	2123	0	0
2023.06.13	16:00:00	1.08142	1.08182	1.08007	1.08011	1712	0	0
2023.06.13	16:15:00	1.08013	1.08060	1.07922	1.08033	1619	0	0
2023.06.13	16:30:00	1.08033	1.08152	1.07974	1.07986	2001	0	0
2023.06.13	16:45:00	1.07986	1.07997	1.07931	1.07941	1820	0	0
2023.06.13	17:00:00	1.07941	1.07945	1.07780	1.07818	1902	0	0
2023.06.13	17:15:00	1.07818	1.07974	1.07811	1.07947	1537	0	0
2023.06.13	17:30:00	1.07946	1.07998	1.07906	1.07997	1092	0	0
2023.06.13	17:45:00	1.07997	1.08080	1.07978	1.08020	1496	0	0
2023.06.13	18:00:00	1.08020	1.08091	1.07987	1.08066	1223	0	0
2023.06.13	18:15:00	1.08066	1.08073	1.07928	1.07946	1160	0	0
2023.06.13	18:30:00	1.07945	1.07949	1.07861	1.07881	1211	0	0
2023.06.13	18:45:00	1.07880	1.07950	1.07880	1.07912	696	0	0
2023.06.13	19:00:00	1.07910	1.07973	1.07902	1.07958	821	0	0
2023.06.13	19:15:00	1.07958	1.07986	1.07948	1.07964	533	0	0
2023.06.13	19:30:00	1.07964	1.08005	1.07954	1.07960	574	0	0
2023.06.13	19:45:00	1.07960	1.08036	1.07953	1.08024	698	0	0
2023.06.13	20:00:00	1.08024	1.08044	1.07973	1.07978	623	0	0
2023.06.13	20:15:00	1.07978	1.08001	1.07962	1.07967	434	0	0
2023.06.13	20:30:00	1.07967	1.07968	1.07892	1.07892	484	0	0
2023.06.13	20:45:00	1.07892	1.07900	1.07868	1.07890	615	0	0
2023.06.13	21:00:00	1.07889	1.07908	1.07875	1.07878	583	0	0
2023.06.13	21:15:00	1.07878	1.07898	1.07856	1.07860	453	0	0
2023.06.13	21:30:00	1.07860	1.07863	1.07829	1.07848	522	0	0
2023.06.13	21:45:00	1.07847	1.07904	1.07834	1.07902	578	0	0
2023.06.13	22:00:00	1.07902	1.07907	1.07849	1.07866	529	0	0
2023.06.13	22:15:00	1.07865	1.07888	1.07846	1.07884	333	0	0
2023.06.13	22:30:00	1.07882	1.07939	1.07882	1.07924	268	0	0
2023.06.13	22:45:00	1.07922	1.07958	1.07915	1.07917	354	0	0
2023.06.13	23:00:00	1.07917	1.07931	1.07908	1.07929	305	0	0
2023.06.13	23:15:00	1.07929	1.07931	1.07914	1.07915	96	0	0
2023.06.13	23:30:00	1.07915	1.07917	1.07904	1.07917	82	0	0
2023.06.13	23:45:00	1.07917	1.07927	1.07913	1.07925	116	0	1
2023.06.14	00:00:00	1.07923	1.07931	1.07890	1.07896	43	0	14
2023.06.14	00:15:00	1.07906	1.07907	1.07879	1.07894	94	0	25
2023.06.14	00:30:00	1.07893	1.07915	1.07882	1.07898	251	0	8
2023.06.14	00:45:00	1.07900	1.07916	1.07885	1.07895	178	0	7
2023.06.14	01:00:00	1.07896	1.07921	1.07889	1.07899	344	0	2
2023.06.14	01:15:00	1.07899	1.07912	1.07880	1.07892	340	0	1
2023.06.14	01:30:00	1.07893	1.07920	1.07892	1.07917	156	0	1
2023.06.14	01:45:00	1.07917	1.07921	1.07914	1.07914	146	0	1
2023.06.14	02:00:00	1.07917	1.07920	1.07902	1.07906	87	0	0
2023.06.14	02:15:00	1.07906	1.07906	1.07887	1.07892	156	0	0
2023.06.14	02:30:00	1.07892	1.07892	1.07881	1.07884	174	0	0
2023.06.14	02:45:00	1.07884	1.07895	1.07883	1.07895	93	0	0
2023.06.14	03:00:00	1.07896	1.07902	1.07858	1.07864	443	0	0
2023.06.14	03:15:00	1.07865	1.07930	1.07864	1.07920	302	0	0
2023.06.14	03:30:00	1.07920	1.07920	1.07893	1.07908	216	0	0
2023.06.14	03:45:00	1.07908	1.07924	1.07895	1.07901	439	0	0
2023.06.14	04:00:00	1.07901	1.07912	1.07882	1.07896	430	0	0
2023.06.14	04:15:00	1.07897	1.07933	1.07893	1.07907	354	0	0
2023.06.14	04:30:00	1.07907	1.07950	1.07901	1.07935	313	0	0
2023.06.14	04:45:00	1.07936	1.07949	1.07923	1.07938	350	0	0
2023.06.14	05:00:00	1.07938	1.07943	1.07904	1.07928	302	0	0
2023.06.14	05:15:00	1.07928	1.07957	1.07917	1.07953	251	0	0
2023.06.14	05:30:00	1.07952	1.07961	1.07939	1.07944	314	0	0
2023.06.14	05:45:00	1.07944	1.07961	1.07937	1.07958	237	0	0
2023.06.14	06:00:00	1.07958	1.07960	1.07919	1.07923	222	0	0
2023.06.14	06:15:00	1.07923	1.07924	1.07914	1.07919	128	0	0
2023.06.14	06:30:00	1.07920	1.07920	1.07894	1.07899	277	0	0
2023.06.14	06:45:00	1.07899	1.07900	1.07883	1.07898	301	0	0
2023.06.14	07:00:00	1.07898	1.07902	1.07856	1.07863	196	0	0
2023.06.14	07:15:00	1.07863	1.07873	1.07848	1.07870	173	0	0
2023.06.14	07:30:00	1.07870	1.07900	1.07870	1.07890	164	0	0
2023.06.14	07:45:00	1.07890	1.07920	1.07889	1.07897	225	0	0
2023.06.14	08:00:00	1.07897	1.07905	1.07882	1.07893	243	0	0
2023.06.14	08:15:00	1.07893	1.07893	1.07818	1.07818	292	0	0
2023.06.14	08:30:00	1.07815	1.07856	1.07789	1.07855	369	0	0
2023.06.14	08:45:00	1.07856	1.07876	1.07740	1.07763	909	0	0
2023.06.14	09:00:00	1.07763	1.07839	1.07763	1.07814	538	0	0
2023.06.14	09:15:00	1.07814	1.07860	1.07806	1.07860	428	0	0
2023.06.14	09:30:00	1.07859	1.07877	1.07839	1.07865	439	0	0
2023.06.14	09:45:00	1.07864	1.07874	1.07843	1.07855	495	0	0
2023.06.14	10:00:00	1.07855	1.07908	1.07855	1.07897	838	0	0
2023.06.14	10:15:00	1.07896	1.07949	1.07854	1.07937	798	0	0
